id,en,hu
579,"They solaced their wretchedness, however, by duets after supper, while he could find no better relief to his feelings than by giving his housekeeper directions that every attention might be paid to the sick lady and her sister.","Nagy szomorúságukat mégis úgy próbálták enyhíteni, hogy vacsora után elénekeltek néhány duettet; öccsük viszont csak azzal tudott könnyíteni lelkén, hogy a házvezetőnőnek meghagyta, szolgálják ki a legfigyelmesebben a beteg hölgyet és húgát."
968,"But he was set right there by Mrs. Bennet, who assured him with some asperity that they were very well able to keep a good cook, and that her daughters had nothing to do in the kitchen.","De Mrs. Bennet itt már rendreutasította, s kissé csípősen hozta tudtára: igenis módjukban áll, hogy jó szakácsnőt tartsanak, s az ő leányainak semmi keresnivalójuk nincs a konyhában."
162,They found Mr. Bennet still up.,Mr. Bennet még ébren volt.
908,"It is Mr. Bingley, I am sure!","Jane, te kis ravasz, egy szót sem szóltál erről!"
152,Mr. Bingley followed his advice.,"Mr. Bingley megfogadta a tanácsot, Mr. Darcy pedig továbbsétált."
801,She had obtained private intelligence that Mr. Darcy did not wish for cards; and Mr. Hurst soon found even his open petition rejected.,"Miss Bingleyt bizalmasan figyelmeztették, hogy Darcy nem óhajt kártyázni, s amikor Mr. Hurst nyíltan is kifejezte kérését, kereken elutasították."
993,"But she is perfectly amiable, and often condescends to drive by my humble abode in her little phaeton and ponies.""","De végtelenül szeretetre méltó teremtés, s leereszkedését mutatja az is, hogy gyakran hajt el szerény hajlékom mellett kis hintóján és pónilovaival."
755,The supposition did not pain her.,Ez a feltevés cseppet sem bántotta Elizát.
111,"Sir William had been delighted with him. He was quite young, wonderfully handsome, extremely agreeable, and, to crown the whole, he meant to be at the next assembly with a large party.","Férje, Sir William el volt ragadtatva Mr. Bingleytől; egészen ifjú, feltűnően jóképű, rendkívül kellemes fiatalember, s ami a legfontosabb, a következő bálon nagy társasággal fog megjelenni."
226,"Bingley was endeared to Darcy by the easiness, openness, and ductility of his temper, though no disposition could offer a greater contrast to his own, and though with his own he never appeared dissatisfied.","Darcy könnyed, nyílt, hajlékony természete miatt kedvelte Bingleyt, bár lelki alkatuk nem is lehetett volna ellentétesebb, s bár a maga természetével sohasem látszott elégedetlennek."
688,"Letters of business, too!",Üzleti leveleket is!
103,"At our time of life it is not so pleasant, I can tell you, to be making new acquaintances every day; but for your sakes, we would do anything.","Mondhatom, a mi korunkban nem nagy öröm mindennap új ismerősöket szerezni; de a ti kedvetekért mindent megteszünk."
421,"""Dining out,"" said Mrs. Bennet, ""that is very unlucky.""",Nem vacsoráznak otthon! Elég baj az - mondta Mrs. Bennet.
419,"""CAROLINE BINGLEY""",Caroline Bingley
750,"When that business was over, he applied to Miss Bingley and Elizabeth for an indulgence of some music.","Amikor befejezte a levelet, felkérte Miss Bingleyt és Elizát, hogy zenéljenek."
586,"She would not listen, therefore, to her daughter's proposal of being carried home; neither did the apothecary, who arrived about the same time, think it at all advisable.","Ezért meg se hallotta leánya kérését, hogy vigyék haza; a patikárius, aki körülbelül ugyanakkor érkezett oda, szintén nem tartotta ezt tanácsosnak."
780,The path just admitted three.,Az ösvényen csak hárman fértek el egymás mellett.
672,"And when you have given _your_ ball,"" she added, ""I shall insist on their giving one also.","Az ön bálja után pedig - tette hozzá - ragaszkodni fogok hozzá, hogy a tisztek is rendezzenek bált."
119,"Mr. Bingley was obliged to be in town the following day, and, consequently, unable to accept the honour of their invitation, etc.","Közölte, hogy másnap a városba kell utaznia, ezért nem fogadhatja el megtisztelő meghívásukat stb."
53,"""It will be no use to us, if twenty such should come, since you will not visit them.""","Hiába jönnének húszan is ide, ha nem akarja őket meglátogatni."
151,"You had better return to your partner and enjoy her smiles, for you are wasting your time with me.""","Legjobban teszed, ha visszatérsz a párodhoz, és mosolyaiban sütkérezel, mert rám hiába pazarolod az idődet."
403,"""This is the only point, I flatter myself, on which we do not agree.","Örömmel állapíthatom meg, hogy ez az egyetlen dolog, amiben nem értünk egyet."
945,"""In point of composition,"" said Mary, ""the letter does not seem defective. The idea of the olive-branch perhaps is not wholly new, yet I think it is well expressed.""","Fogalmazás tekintetében a levél nem kifogásolható - jelentette ki Mary. - Az olajág gondolata talán nem egészen új, de véleményem szerint jól van kifejezve."
207,"I never heard you speak ill of a human being in your life.""","Soha életemben nem hallottam, hogy valakiről is rosszat mondtál volna."
658,"But if it be only a slight, thin sort of inclination, I am convinced that one good sonnet will starve it entirely away.""","De ha csak gyenge, vékonyka vonzalom, meg vagyok róla győződve, hogy egyetlen jó szonettől végleg elsorvad."
843,"Mr. Darcy may hug himself.""","Nem, Mr. Darcy meg lehet elégedve önmagával."
762,"You wanted me, I know, to say 'Yes,' that you might have the pleasure of despising my taste; but I always delight in overthrowing those kind of schemes, and cheating a person of their premeditated contempt.","Ön természetesen azt várta, hogy igent mondjak, mert örült volna, ha lenézheti az ízlésemet; én viszont abban találok örömet, hogy meghiúsítom az ilyen terveket, és nem nyújtok célpontot a kiszámított megvetésnek."
8,"""But it is,"" returned she; ""for Mrs. Long has just been here, and she told me all about it.""","Pedig így van - erősködött az asszony. - Mrs. Long az imént járt itt, és mindent elmesélt."
807,"At length, quite exhausted by the attempt to be amused with her own book, which she had only chosen because it was the second volume of his, she gave a great yawn and said, ""How pleasant it is to spend an evening in this way!","Miss Bingleyt végül teljesen kimerítette az a próbálkozás, hogy élvezetet találjon könyvében (ezt is csak azért választotta, mert második kötete volt a műnek, amelyet Darcy olvasott). Nagyot ásított hát, és megszólalt: - Milyen kellemes így tölteni az estét!"
36,"""But consider your daughters.",Gondoljon a lányaira.
452,"""Is this a hint to me, Lizzy,"" said her father, ""to send for the horses?""","Mondd, Lizzy, ez nem akar célzás lenni, hogy fogassak be? - kérdezte az apja."
651,Perhaps he thought her too young.,Mégsem kérte meg... talán fiatalnak tartotta.
253,"Mr. Robinson's asking him how he liked our Meryton assemblies, and whether he did not think there were a great many pretty women in the room, and _which_ he thought the prettiest? and his answering immediately to the last question: 'Oh! the eldest Miss Bennet, beyond a doubt; there cannot be two opinions on that point.'""","Mr. Robinson megkérdezte, hogyan tetszik neki a merytoni társaság, nem gondolja-e, hogy sok csinos nő van a teremben, és melyiket találja közülük a legszebbnek? Az utolsó kérdésre Mr. Bingley rögtön rávágta: ""Ó, természetesen a legidősebb Bennet kisasszonyt, ez nem is kétséges."""
303,"""Not as you represent it. Had she merely _dined_ with him, she might only have discovered whether he had a good appetite; but you must remember that four evenings have also been spent together--and four evenings may do a great deal.""","Igen, ezen a négy estén megállapíthatták, hogy a huszonegyest mindketten jobban szeretik a máriásnál; de ami egyéb fontos jellemvonásaikat illeti, nem hiszem, hogy sokat tudtak meg egymásról."
746,Arguments are too much like disputes.,A vita rendszerint viszállyá fajul.
571,"But, in my opinion, it is a paltry device, a very mean art.""","De véleményem szerint ez hitvány fogás, igen alacsony mesterkedés."
623,"They have each their advantages, and I can be equally happy in either.""","Mindegyiknek megvan az előnye, s én városban is, vidéken is egyformán boldog vagyok."
732,"""To yield without conviction is no compliment to the understanding of either.""","Ha meggyőződés nélkül enged, ez egyikük értelmére sem hízelgő."
891,"Miss Bingley's civility to Elizabeth increased at last very rapidly, as well as her affection for Jane; and when they parted, after assuring the latter of the pleasure it would always give her to see her either at Longbourn or Netherfield, and embracing her most tenderly, she even shook hands with the former.","Miss Bingley végül egyre udvariasabb lett Elizához és egyre szeretetreméltóbb Jane-hez. Búcsúzásnál biztosította, hogy a legnagyobb örömmel találkozik vele akár Longbournban, akár Netherfieldben, és gyengéden átölelte; Elizával is kezet fogott."
262,"""I do not believe a word of it, my dear.","Nem hiszek ebből egy szót sem, szívem."
610,"""I did not know before,"" continued Bingley immediately, ""that you were a studier of character.","Nem is tudtam eddig - folytatta rögtön Bingley -, hogy maga lélekbúvár."
297,"When she is secure of him, there will be more leisure for falling in love as much as she chooses.""","Ha már egyszer biztosította magának, akkor bőven lesz ideje belészeretni, amennyire jólesik."
414,"Well, Jane, make haste and tell us; make haste, my love.""","Jaj, Jane, siess már, mondd el, siess, szívem, hadd halljuk!"
150,"""Which do you mean?"" and turning round he looked for a moment at Elizabeth, till catching her eye, he withdrew his own and coldly said: ""She is tolerable, but not handsome enough to tempt _me_; I am in no humour at present to give consequence to young ladies who are slighted by other men.","Melyikre gondolsz? - kérdezte Darcy; megfordult, s egy pillanatra Elizabethre nézett; mikor azonban tekintetük találkozott, elfordította szemét, és hidegen ennyit mondott: - Megjárja; de nem elég csinos ahhoz, hogy engem kísértésbe ejtsen; olyan hangulatban pedig jelenleg nem vagyok, hogy a mellőzött fiatal hölgyeket felkaroljam."
788,"She then ran gaily off, rejoicing as she rambled about, in the hope of being at home again in a day or two.","Vidáman futott el, s kószálás közben örömmel gondolt arra, hogy egy-két nap múlva megint otthon lesz."
640,I fancy she was wanted about the mince-pies.,Bizonyára a gyümölcspástétom készítésénél kellett segítenie.
889,"Steady to his purpose, he scarcely spoke ten words to her through the whole of Saturday, and though they were at one time left by themselves for half-an-hour, he adhered most conscientiously to his book, and would not even look at her.","Darcy ki is tartott szándéka mellett, s szombaton egész nap alig szólt hozzá tíz szót. Egy alkalommal félórára egyedül maradtak, de Darcy beletemetkezett a könyvébe, s rá sem nézett a leányra."
550,"Her performance on the pianoforte is exquisite."" ""It is amazing to me,"" said Bingley, ""how young ladies can have patience to be so very accomplished as they all are.""","És milyen kitűnően zongorázik! - Engem mindig bámulatba ejt - mondta Bingley -, hogyan van a fiatal hölgyeknek türelmük annyi műveltséget összeszedni, mert valamennyien nagyon műveltek."
886,To Mr. Darcy it was welcome intelligence--Elizabeth had been at Netherfield long enough.,Darcy örömmel fogadta a hírt - Elizabeth elég időt töltött már Netherfieldben.
488,"Her manners were pronounced to be very bad indeed, a mixture of pride and impertinence; she had no conversation, no style, no beauty.","Kijelentette, hogy rossz a modora, gőg és szemtelenség keveréke, társalogni nem tud, nincs benne semmi elegancia, ízlés, semmi szépség."
147,She is the most beautiful creature I ever beheld!,"A legszebb teremtés, akit életemben láttam!"
146,"""Oh!",Ó!
720,"At least, therefore, I did not assume the character of needless precipitance merely to show off before the ladies.""","Annyi bizonyos, nem szándékosan játszottam az ok nélkül hirtelenkedő szerepét, csak azért, hogy a hölgyek tetszését megnyerjem."
931,"As a clergyman, moreover, I feel it my duty to promote and establish the blessing of peace in all families within the reach of my influence; and on these grounds I flatter myself that my present overtures are highly commendable, and that the circumstance of my being next in the entail of Longbourn estate will be kindly overlooked on your side, and not lead you to reject the offered olive-branch.","Lelkész lévén, ezenfelül kötelességemnek érzem megalapozni és előmozdítani a béke áldásait mindazon családokban, amelyekre befolyásom kiterjed. A fentiek alapján talán nem ok nélkül remélhetem, hogy jelen jóindulatú közeledésem méltánylásra fog találni, s hogy Ön figyelmen kívül hagyja azt a körülményt, miszerint én vagyok a longbourni birtok várományosa, s nem fogja emiatt visszautasítani a felkínált olajágat."
739,"""By all means,"" cried Bingley; ""let us hear all the particulars, not forgetting their comparative height and size; for that will have more weight in the argument, Miss Bennet, than you may be aware of.","Igazad van! - kiáltotta Bingley. - Halljuk hát az összes részleteket, beleértve az érdekeltek viszonylagos magasságát és méreteit; tudja meg, Miss Bennet, ezeknek több súlyuk van az érvelésben, mint gondolná."
659,Darcy only smiled; and the general pause which ensued made Elizabeth tremble lest her mother should be exposing herself again.,"Darcy csak mosolygott, s mikor a társalgásban szünet állt be, Elizát aggodalom fogta el, hogy anyja ismét nevetségessé teszi magát."
348,"""You have a house in town, I conclude?""","Szabad azt következtetnem, hogy Londonban háza van?"
463,"She was received, however, very politely by them; and in their brother's manners there was something better than politeness; there was good humour and kindness.","De a két nővér mégis igen udvariasan fogadta, fivérük modorában pedig több volt az udvariasságnál: jóindulat és szívből jövő kedvesség."
325,"""With great energy; but it is always a subject which makes a lady energetic.""","Nagy eréllyel beszélt, de ha bálról van szó, a hölgyek mindig erélyesek."
186,"He walked here, and he walked there, fancying himself so very great!","Pöffeszkedve járt-kelt, mintha tudja isten, ki volna!"
123,"The girls grieved over such a number of ladies, but were comforted the day before the ball by hearing, that instead of twelve he brought only six with him from London--his five sisters and a cousin.","A leányokat lehangolta a hölgyek nagy száma; a bál előtti napon azonban megnyugodtak, mert értesültek, hogy Mr. Bingley tizenkét hölgy helyett csak hatot hozott magával Londonból, öt nővérét és egy unokanővérét."
853,"""Such as vanity and pride.""",Ilyen például a hiúság és büszkeség.
608,"It does not follow that a deep, intricate character is more or less estimable than such a one as yours.""","Az én szavaimból még nem következik, hogy egy mély, bonyolult jellem több vagy kevesebb megbecsülésre érdemes, mint az öné."
143,"Your sisters are engaged, and there is not another woman in the room whom it would not be a punishment to me to stand up with.""","A nővéreid el vannak foglalva, a teremben pedig nincs még egy nő, akit felkérni nem volna számomra büntetés."
958,"It is a grievous affair to my poor girls, you must confess.","Nagyon keserves dolog ez az én szegény lányaimnak, ezt be kell látnia."
197,But that is one great difference between us.,De éppen ez az egyik nagy különbség köztünk.
609,"""Lizzy,"" cried her mother, ""remember where you are, and do not run on in the wild manner that you are suffered to do at home.""","Lizzy! - kiáltott az anyja. - Ne felejtsd el, hol vagy, s ne beszélj annyi badarságot, mert ezt csak otthon tűrjük el tőled."
279,"The boy protested that she should not; she continued to declare that she would, and the argument ended only with the visit.","A fiú kijelentette, hogy nem engedné, Mrs. Bennet azt hajtogatta, hogy igenis elvenné, s a vita csak a látogatással együtt fejeződött be."
293,"""But if a woman is partial to a man, and does not endeavour to conceal it, he must find it out.""","De ha a nőnek tetszik egy férfi, és nem is igyekszik ezt titkolni, a férfinak is rá kell jönnie."
400,"If I wished to think slightingly of anybody's children, it should not be of my own, however.""","Ha netalán másokéról gondolnék is rosszat, az enyéimet a világ minden kincséért sem becsmérelném."
122,Lady Lucas quieted her fears a little by starting the idea of his being gone to London only to get a large party for the ball; and a report soon followed that Mr. Bingley was to bring twelve ladies and seven gentlemen with him to the assembly.,"Lady Lucas kissé csillapította aggodalmait, mert úgy vélte, hogy a fiatalember nagy társaságot akar összegyűjteni a bálra, s ezért utazott Londonba. Hamarosan híre ment, hogy Mr. Bingley tizenkét hölgyet és hét urat hoz magával."
183,"She was therefore obliged to seek another branch of the subject, and related, with much bitterness of spirit and some exaggeration, the shocking rudeness of Mr. Darcy.",Felesége kénytelen volt más tárgyra térni; sok keserűséggel és némileg túlozva adta elő Mr. Darcy felháborító udvariatlanságát.
202,"Well, he certainly is very agreeable, and I give you leave to like him.","Annyi bizonyos, hogy nagyon kellemes fiatalember. Neked adom."
438,"Breakfast was scarcely over when a servant from Netherfield brought the following note for Elizabeth: ""MY DEAREST LIZZY,--","Alig fejezték be a reggelit, amikor egy szolga Netherfieldből ezt a levelet hozta Elizabethnek: Drága Lizzym,"
