id,en,hu
454,The distance is nothing when one has a motive; only three miles.,"Netherfield mindössze három mérföldnyire van; ez nem távolság, ha nyomós ok van a látogatásra."
366,I was never more annoyed!,Soha életemben nem bosszankodtam ennyit!
91,"""While Mary is adjusting her ideas,"" he continued, ""let us return to Mr. Bingley.""","Amíg Mary a gondolatait rendezi - folytatta az apja -, térjünk vissza Mr. Bingleyre."
339,"""Certainly, sir; and it has the advantage also of being in vogue amongst the less polished societies of the world.","Minden bizonnyal, uram, amellett az az előnye is megvan, hogy a világ kevésbé művelt társadalmaiban is gyakorolják."
897,"They found Mary, as usual, deep in the study of thorough-bass and human nature; and had some extracts to admire, and some new observations of threadbare morality to listen to.","A két testvér, szokás szerint, nyakig találta Maryt az összhangzattan és az emberi természet tanulmányozásában; meg kellett csodálniok új kivonatait, végig kellett hallgatniok néhány frissen gyűjtött, lapos erkölcsi megfigyelését."
564,"I rather wonder now at your knowing _any_.""","Inkább az lep meg, hogy egy ilyet is ismer."
345,"""Never, sir.""","Sohasem, uram."
776,At that moment they were met from another walk by Mrs. Hurst and Elizabeth herself.,Ebben a pillanatban Mrs. Hurst és Elizabeth toppant eléjük egy másik ösvényről.
241,The distinction had perhaps been felt too strongly.,A kitüntetést talán túlságosan is nagyra tartotta.
13,"""Why, my dear, you must know, Mrs. Long says that Netherfield is taken by a young man of large fortune from the north of England; that he came down on Monday in a chaise and four to see the place, and was so much delighted with it, that he agreed with Mr. Morris immediately; that he is to take possession before Michaelmas, and some of his servants are to be in the house by the end of next week.""","Nos, kedvesem, ha mindenáron tudni akarja: Mrs. Long azt a hírt hozta, hogy Netherfieldet egy vagyonos fiatalember bérelte ki Észak-Angliából; négylovas hintón jött le hétfőn megnézni a birtokot, s annyira megtetszett neki, hogy tüstént megegyezett Mr. Morisszal; Szent Mihály napjáig beköltözik, a cselédség egy része pedig már a jövő hét végén a kastélyban lesz."
315,"Of this she was perfectly unaware; to her he was only the man who made himself agreeable nowhere, and who had not thought her handsome enough to dance with.","Elizabeth mindebből semmit sem sejtett; az ő szemében Darcy csupán az az ember volt, aki mindenütt kellemetlenné tette magát, és őt sem tartotta elég csinosnak, hogy táncoljon vele."
600,"You will not think of quitting it in a hurry, I hope, though you have but a short lease.""","Remélem, nem is fog innen egyhamar elköltözni, bár csak rövid időre bérelte ki."
387,"The village of Longbourn was only one mile from Meryton; a most convenient distance for the young ladies, who were usually tempted thither three or four times a week, to pay their duty to their aunt and to a milliner's shop just over the way.","Longbourn csak egy mérföldre feküdt Merytontól, s így könnyen elérhető volt a fiatal hölgyeknek. Hetenként háromszor-négyszer kedvük támadt átsétálni, hogy meglátogassák nagynénjüket, és benézzenek egy közeli divatáruboltba."
273,"By all that I have ever read, I am convinced that it is very common indeed; that human nature is particularly prone to it, and that there are very few of us who do not cherish a feeling of self-complacency on the score of some quality or other, real or imaginary.","Olvasmányaim alapján meg vagyok róla győződve, hogy rendkívül elterjedt, az emberi természet különösen hajlamos rá, s kevesen vannak, akik valamely valódi vagy képzelt jó tulajdonságon felbátorodva ne táplálnák magukban az önelégültség érzését."
166,I wish you had been there.,Bárcsak maga is ott lett volna.
840,Tease calmness of manner and presence of mind!,A nyugodt kedélyen és a lélekjelenléten nem fog a kínzás.
992,"She is unfortunately of a sickly constitution, which has prevented her from making that progress in many accomplishments which she could not have otherwise failed of, as I am informed by the lady who superintended her education, and who still resides with them.","Sajnos, szervezete nem a legerősebb, s ez gátolta haladását a sokoldalú műveltség megszerzésében, amit máskülönben bizonyára nem mulasztott volna el. Minderről attól a hölgytől értesültem, aki Miss de Bourgh nevelését irányította, s aki most is náluk lakik."
646,"""Oh! dear, yes; but you must own she is very plain.","Ó, istenem, persze hogy az, de önnek is el kell ismernie, hogy nagyon csúnya."
818,"""Much more rational, my dear Caroline, I dare say, but it would not be near so much like a ball.""","Persze hogy ésszerűbb, drága Caroline, csakhogy az minden egyéb volna, mint bál."
484,"His anxiety for Jane was evident, and his attentions to herself most pleasing, and they prevented her feeling herself so much an intruder as she believed she was considered by the others.","Bingley őszintén aggódott Jane miatt, és figyelmesen bánt Elizával is. A leánynak ez igen jólesett, mert nem érezte magát annyira betolakodónak, amint ezt a többiek viselkedése sejtette."
980,"""That is all very proper and civil, I am sure,"" said Mrs. Bennet, ""and I dare say she is a very agreeable woman.","Mondhatom, ez mind nagyon szép és szíves tőle - jegyezte meg Mrs. Bennet. - Úgy látszik, igen kedves asszony."
504,"It seems to me to show an abominable sort of conceited independence, a most country-town indifference to decorum.""","Az én szememben az ilyesmi öntelt, gyalázatos függetlenségi vágynak a jele, teljes semmibevevése az illendőségnek."
831,"Miss Bingley, however, was incapable of disappointing Mr. Darcy in anything, and persevered therefore in requiring an explanation of his two motives.","Miss Bingley azonban semmiféle tekintetben nem volt hajlandó Darcy szándékait meghiúsítani, s ezért tovább faggatta, melyik az a bizonyos két ok."
243,"For, though elated by his rank, it did not render him supercilious; on the contrary, he was all attention to everybody.","A rang büszkeséggel töltötte el, de nem tette fennhéjázóvá; ellenkezőleg, mindenkivel a lehető legfigyelmesebben bánt."
566,"""I never saw such a woman.",Én magam sohasem ismertem ilyen nőt.
875,"Her sister had not the smallest objection, and the pianoforte was opened; and Darcy, after a few moments' recollection, was not sorry for it.","Mrs. Hurstnek ez ellen semmi kifogása nem volt, így hát kinyitották a zongorát. Darcy néhány pillanatig tűnődött, de aztán ő sem bánta."
562,"""All this she must possess,"" added Darcy, ""and to all this she must yet add something more substantial, in the improvement of her mind by extensive reading.""","Ez mind fontos - tette hozzá Darcy -, de van valami, ami még lényegesebb; az, hogy sokoldalú olvasással művelje az elméjét."
686,"""You are mistaken. I write rather slowly.""","Téved, meglehetősen lassan írok."
189,"I quite detest the man.""",Ki nem állhatom azt az embert!
782,"""This walk is not wide enough for our party.",Ez az út nem elég széles négyünknek.
699,"""Will you give me leave to defer your raptures till I write again?","Megengedné, hogy elragadtatását a következő levélben közöljem?"
475,"Elizabeth did not quit her room for a moment; nor were the other ladies often absent; the gentlemen being out, they had, in fact, nothing to do elsewhere.","Elizabeth egy pillanatra sem hagyta el a szobát, s a Bingley nővérek is szinte mindig ott tartózkodtak; a férfiak távollétében más dolguk nem is volt."
681,"Elizabeth took up some needlework, and was sufficiently amused in attending to what passed between Darcy and his companion.","Elizabeth kézimunkát vett elő, s közben jót mulatott azon, ami Darcy és Miss Bingley között lejátszódott."
510,"But with such a father and mother, and such low connections, I am afraid there is no chance of it.""","De attól félek, hogy ilyen szülőkkel és ilyen közönséges rokonsággal semmi kilátása sincs erre."
58,The business of her life was to get her daughters married; its solace was visiting and news.,"Élete feladatának azt tartotta, hogy férjhez adja leányait, vigaszt a látogatásokban és a pletykákban talált."
474,"The advice was followed readily, for the feverish symptoms increased, and her head ached acutely.","Jane rögtön megfogadta a tanácsát, mert a lázas tünetek erősödtek, s kínzó fejfájás gyötörte."
560,"""Oh! certainly,"" cried his faithful assistant, ""no one can be really esteemed accomplished who does not greatly surpass what is usually met with.","Ó, valóban! - kiáltott fel Darcy nézeteinek hűséges visszhangja. - Senkit sem tekinthetünk igazán műveltnek, aki nem áll magasan fölötte az átlagnak."
856,Elizabeth turned away to hide a smile.,"Elizabeth elfordult, hogy elrejtse mosolyát."
747,"If you and Miss Bennet will defer yours till I am out of the room, I shall be very thankful; and then you may say whatever you like of me.""","Nagyon hálás lennék, ha Miss Bennettel is felfüggesztenéd a vitát, amíg ki nem megyek a szobából. Akkor aztán mondhattok rólam, amit akartok."
252,"""Perhaps you mean what I overheard between him and Mr. Robinson; did not I mention it to you?","Talán Mr. Bingley és Mr. Robinson beszélgetésére gondol, amelyet véletlenül meghallottam; nem mondtam még el?"
21,"How can it affect them?""",Mi köze van ennek a lányokhoz?
313,To this discovery succeeded some others equally mortifying.,Ezt a felfedezést egyéb nyugtalanító felfedezések követték.
459,"""If we make haste,"" said Lydia, as they walked along, ""perhaps we may see something of Captain Carter before he goes.""","Ha kilépünk, talán láthatjuk még Carter kapitányt is elutazása előtt - mondta Lydia útközben."
160,"Mary had heard herself mentioned to Miss Bingley as the most accomplished girl in the neighbourhood; and Catherine and Lydia had been fortunate enough never to be without partners, which was all that they had yet learnt to care for at a ball.","Mary hallotta, hogy úgy emlegetik Miss Bingleynek, mint a legműveltebb lányt a környéken; Catherine és Lydia pedig soha nem maradt táncos nélkül - az ő korukban még ezt tartották egyedül fontosnak a bálon."
276,"Pride relates more to our opinion of ourselves, vanity to what we would have others think of us.""","A büszkeség inkább azzal függ össze, hogy mi a véleményünk önmagunkról, a hiúság azzal, hogy milyen legyen rólunk mások véleménye."
955,"Things are settled so oddly.""","A dolgokat furcsán rendezték el, mondhatom."
191,"When Jane and Elizabeth were alone, the former, who had been cautious in her praise of Mr. Bingley before, expressed to her sister just how very much she admired him.","Jane eddig csak óvatosan dicsérte Mr. Bingleyt, de amikor négyszemközt maradt húgával, bevallotta, mennyire tetszik neki."
385,"Her father had been an attorney in Meryton, and had left her four thousand pounds.","Mrs. Bennet apja ügyvéd volt Merytonban, és négyezer fontot hagyott leányára."
805,"Miss Bingley's attention was quite as much engaged in watching Mr. Darcy's progress through _his_ book, as in reading her own; and she was perpetually either making some inquiry, or looking at his page.","Miss Bingley nemcsak a saját könyvére figyelt, hanem arra is, hogyan halad Darcy az olvasással; állandóan kérdezősködött, vagy a fiatalember könyvébe tekingetett."
413,What does he say?,Mit akar Mr. Bingley?
491,"I shall never forget her appearance this morning. She really looked almost wild.""","Soha életemben nem felejtem el, hogyan jelent meg ma reggel: mintha a vadonból jött volna elő."
343,"""Yes, indeed, and received no inconsiderable pleasure from the sight.","Valóban, s a látvány nem csekély élvezetet nyújtott nekem."
769,"""I hope,"" said she, as they were walking together in the shrubbery the next day, ""you will give your mother-in-law a few hints, when this desirable event takes place, as to the advantage of holding her tongue; and if you can compass it, do cure the younger girls of running after officers.","Remélem - mondta a fiatalembernek másnap, miközben a parkban sétálgattak -, hogy az örvendetes esemény alkalmából anyósát is ellátja majd jó tanácsokkal, és figyelmezteti, mennyivel jobb, ha befogja a száját; talán még ifjabb sógornőit is ki tudja gyógyítani, hogy ne futkossanak a katonatisztek után."
308,"""You make me laugh, Charlotte; but it is not sound.","Mulatságos elveid vannak, Charlotte, de mit sem érnek."
661,"Mr. Bingley was unaffectedly civil in his answer, and forced his younger sister to be civil also, and say what the occasion required.","Bingley őszinte udvariassággal válaszolt, s ezzel fiatalabbik nővérét is arra késztette, hogy az alkalomhoz illő néhány udvarias szót mondjon."
130,"Mr. Bingley had soon made himself acquainted with all the principal people in the room; he was lively and unreserved, danced every dance, was angry that the ball closed so early, and talked of giving one himself at Netherfield.","Mr. Bingley csakhamar megismerkedett minden jelentős személlyel a bálteremben; élénk volt és közvetlen, minden táncot végigtáncolt, haragudott, hogy a bálnak olyan hamar vége van, s megemlítette, maga is rendez házibált Netherfieldben."
663,"Upon this signal, the youngest of her daughters put herself forward.","Ez volt a jel legifjabb leányának, hogy kérésével előálljon."
871,"""There is, I believe, in every disposition a tendency to some particular evil--a natural defect, which not even the best education can overcome.""","Azt hiszem, minden ember természettől fogva hajlik valami rosszra; olyan fogyatkozás ez, amit a legjobb neveléssel se lehet leküzdeni."
99,I was sure you loved your girls too well to neglect such an acquaintance.,"Tudtam, jobban szereti maga a lányait, semhogy ilyen ismeretséget elszalasszon. Ó, milyen boldog vagyok!"
372,"Miss Bingley immediately fixed her eyes on his face, and desired he would tell her what lady had the credit of inspiring such reflections. Mr. Darcy replied with great intrepidity:","Miss Bingley azonnal Mr. Darcy arcára szegezte tekintetét, s tudni akarta, melyik hölgy ihlette őt ilyen elmélkedésre."
87,I cannot quite agree with you _there_.,Ebben nem értek egyet teljesen magával.
458,"Elizabeth accepted their company, and the three young ladies set off together.","Elizabeth elfogadta ajánlatukat, s a három nővér együtt indult útnak."
330,"And gravely glancing at Mr. Darcy, ""There is a fine old saying, which everybody here is of course familiar with: 'Keep your breath to cool your porridge'; and I shall keep mine to swell my song.""","Én is kímélem a torkomat, hogy annál jobban énekelhessek."
214,"""Certainly not--at first. But they are very pleasing women when you converse with them.","Elsőre nem; de ha az ember beszélgetni kezd velük, rögtön felfedezi, milyen kedvesek."
466,The latter was thinking only of his breakfast.,Mr. Hurstnek csak a reggeli járt az eszében.
121,"She could not imagine what business he could have in town so soon after his arrival in Hertfordshire; and she began to fear that he might be always flying about from one place to another, and never settled at Netherfield as he ought to be.","El sem tudta képzelni, milyen elfoglaltsága lehet Londonban ilyen rövid idővel azután, hogy Hertfordshire-be érkezett; már-már attól tartott, hogy Mr. Bingley állandóan ide-oda utazik, s nem telepszik meg Netherfieldben, ahogy tőle elvárta."
614,"""The country,"" said Darcy, ""can in general supply but a few subjects for such a study.",A vidéki élet - vetette közbe Darcy - általában kevés alkalmat szolgáltat ilyen tanulmányokhoz.
20,"""How so?",Hogy érti ezt?
700,"At present I have not room to do them justice.""",Ott több helyet szentelhetnék neki.
71,"Mrs. Bennet deigned not to make any reply, but, unable to contain herself, began scolding one of her daughters.","Mrs. Bennet nem méltatta férjét válaszra, de mivel nem tudott magán uralkodni, egyik lányába kötött bele:"
106,"The rest of the evening was spent in conjecturing how soon he would return Mr. Bennet's visit, and determining when they should ask him to dinner.","Egész este találgatták, mikor fogja Mr. Bingley visszaadni a látogatást, és már azon tűnődtek, mikorra hívják meg vacsorára."
270,"If I may so express it, he has a _right_ to be proud.""","Szinte azt mondhatnám, joga van a büszkeségre."
860,"""No,"" said Darcy, ""I have made no such pretension.","Nem - mondta Darcy -, ilyet nem állítottam magamról."
435,The rain continued the whole evening without intermission; Jane certainly could not come back.,Egész este szünet nélkül szakadt az eső; Jane valóban nem tud hazajönni.
102,"""What an excellent father you have, girls!"" said she, when the door was shut. ""I do not know how you will ever make him amends for his kindness; or me, either, for that matter.","Milyen nagyszerű apátok van, lányok - szólalt meg Mrs. Bennet, mihelyt az ajtó becsukódott. - Nem tudom, valaha is meghálálhatjátok-e a jóságát - vagy akár az enyémet is."
